Name,Code,"Changes (-1 means terminus, NaN means 2+ changes)"
Gilberdyke,GBD,0.0
Gilfach Fargoed,GFF,nan
Gillingham (Dorset),GIL,nan
Gillingham (Kent),GLM,nan
Gilshochill,GSC,nan
Gipsy Hill,GIP,nan
Girvan,GIR,nan
Glaisdale,GLS,1.0
Glan Conwy,GCW,nan
Glasgow Central,GLC,0.0
Glasgow Queen Street,GLQ,1.0
Glasshoughton,GLH,0.0
Glazebrook,GLZ,1.0
Gleneagles,GLE,nan
Glenfinnan,GLF,nan
Glengarnock,GLG,nan
Glenrothes with Thornton,GLT,1.0
Glossop,GLO,1.0
Gloucester,GCR,1.0
Glynde,GLY,nan
Gobowen,GOB,nan
Godalming,GOD,nan
Godley,GDL,1.0
Godstone,GDN,nan
Goldthorpe,GOE,0.0
Golf Street,GOF,1.0
Golspie,GOL,nan
Gomshall,GOM,nan
Goodmayes,GMY,nan
Goole,GOO,0.0
Goostrey,GTR,1.0
Gordon Hill,GDH,1.0
Gorebridge,GBG,1.0
Goring & Streatley,GOR,nan
Goring-by-Sea,GBS,nan
Gorton,GTO,1.0
Gospel Oak,GPO,nan
Gourock,GRK,1.0
Gowerton,GWN,1.0
Goxhill,GOX,nan
Grange Park,GPK,1.0
Grange-Over-Sands,GOS,1.0
Grangetown (Cardiff),GTN,nan
Grantham,GRA,0.0
Grateley,GRT,1.0
Gravelly Hill,GVH,1.0
Gravesend,GRV,nan
Grays,GRY,nan
Great Ayton,GTA,1.0
Great Bentley,GRB,nan
Great Chesterford,GRC,nan
Great Coates,GCT,nan
Great Malvern,GMV,1.0
Great Missenden,GMN,nan
Great Yarmouth,GYM,nan
Green Lane,GNL,1.0
Green Road,GNR,1.0
Greenbank,GBK,1.0
Greenfaulds,GRL,1.0
Greenfield,GNF,1.0
Greenford,GFD,nan
Greenhithe,GNH,nan
Greenock Central,GKC,1.0
Greenock West,GKW,1.0
Greenwich,GNW,nan
Gretna Green,GEA,1.0
Grimsby Docks,GMD,nan
Grimsby Town,GMB,1.0
Grindleford,GRN,1.0
Grosmont,GMT,1.0
Grove Park,GRP,nan
Guide Bridge,GUI,1.0
Guildford,GLD,0.0
Guiseley,GSY,0.0
Gunnersbury,GUN,nan
Gunnislake,GSL,1.0
Gunton,GNT,nan
Gwersyllt,GWE,nan
Gypsy Lane,GYP,1.0
Habrough,HAB,1.0
Hackbridge,HCB,nan
Hackney Central,HKC,nan
Hackney Downs,HAC,nan
Hackney Wick,HKW,nan
Haddenham & Thame Parkway,HDM,nan
Haddiscoe,HAD,nan
Hadfield,HDF,1.0
Hadley Wood,HDW,nan
Hag Fold,HGF,1.0
Haggerston,HGG,nan
Hagley,HAG,nan
Hairmyres,HMY,1.0
Hale (Manchester),HAL,1.0
Halesworth,HAS,nan
Halewood,HED,1.0
Halifax,HFX,0.0
Hall Green,HLG,nan
Hall Road,HLR,nan
Halling,HAI,nan
Hall-i'-th'-Wood,HID,1.0
Haltwhistle,HWH,1.0
Ham Street,HMT,nan
Hamble,HME,nan
Hamilton Central,HNC,1.0
Hamilton West,HNW,1.0
Hammerton,HMM,0.0
Hampden Park (Sussex),HMD,nan
Hampstead Heath,HDH,nan
Hampton (London),HMP,nan
Hampton Court,HMC,nan
Hampton Wick,HMW,nan
Hampton-in-Arden,HIA,1.0
Hamstead (Birmingham),HSD,1.0
Hamworthy,HAM,nan
Hanborough,HND,1.0
Handforth,HTH,1.0
Hanwell,HAN,nan
Hapton,HPN,1.0
Harlech,HRL,1.0
Harlesden,HDN,nan
Harling Road,HRD,1.0
Harlington (Beds),HLN,1.0
Harlow Mill,HWM,nan
Harlow Town,HWN,nan
Harold Wood,HRO,nan
Harpenden,HPD,1.0
Harrietsham,HRM,nan
Harringay,HGY,1.0
Harringay Green Lanes,HRY,nan
Harrington,HRR,1.0
Harrogate,HGT,0.0
Harrow & Wealdstone,HRW,nan
Harrow-on-the-Hill,HOH,nan
Hartford (Cheshire),HTF,1.0
Hartlebury,HBY,nan
Hartlepool,HPL,1.0
Hartwood,HTW,1.0
Harwich International,HPQ,nan
Harwich Town,HWC,nan
Haslemere,HSL,nan
Hassocks,HSK,nan
Hastings,HGS,nan
Hatch End,HTE,nan
Hatfield & Stainforth,HFS,1.0
Hatfield (Herts),HAT,1.0
Hatfield Peverel,HAP,nan
Hathersage,HSG,1.0
Hattersley,HTY,1.0
Hatton,HTN,1.0
Havant,HAV,nan
Havenhouse,HVN,1.0
Haverfordwest,HVF,1.0
Hawarden,HWD,nan
Hawarden Bridge,HWB,nan
Hawkhead,HKH,1.0
Haydon Bridge,HDB,1.0
Haydons Road,HYR,nan
Hayes & Harlington,HAY,nan
Hayes (Kent),HYS,nan
Hayle,HYL,1.0
Haymarket,HYM,0.0
Haywards Heath,HHE,nan
Hazel Grove,HAZ,1.0
Headcorn,HCN,nan
Headingley,HDY,0.0
Headstone Lane,HDL,nan
Heald Green,HDG,1.0
Healing,HLI,nan
Heath High Level,HHL,nan
Heath Low Level,HLL,nan
Heathrow Airport Terminal 4,HAF,nan
Heathrow Airport Terminal 5,HWV,nan
"Heathrow Airport Terminals 1, 2 and 3",HXX,nan
Heaton Chapel,HTC,1.0
Hebden Bridge,HBD,0.0
Heckington,HEC,1.0
Hedge End,HDE,1.0
Hednesford,HNF,1.0
Heighington,HEI,1.0
Helensburgh Central,HLC,nan
Helensburgh Upper,HLU,nan
Hellifield,HLD,0.0
Helmsdale,HMS,nan
Helsby,HSB,1.0
Hemel Hempstead,HML,nan
Hendon,HEN,nan
Hengoed,HNG,nan
Henley-in-Arden,HNL,nan
Henley-on-Thames,HOT,nan
Hensall,HEL,0.0
Hereford,HFD,1.0
Herne Bay,HNB,nan
Herne Hill,HNH,nan
Hersham,HER,nan
Hertford East,HFE,nan
Hertford North,HFN,1.0
Hessle,HES,1.0
Heswall,HSW,nan
Hever,HEV,nan
Heworth,HEW,1.0
Hexham,HEX,1.0
Heyford,HYD,1.0
Heysham Port,HHB,1.0
High Brooms,HIB,nan
High Street (Glasgow),HST,1.0
High Street Kensington Underground,ZHS,1.0
High Wycombe,HWY,nan
Higham (Kent),HGM,nan
Highams Park,HIP,nan
Highbridge & Burnham,HIG,1.0
Highbury & Islington,HHY,1.0
Hightown,HTO,nan
Hildenborough,HLB,nan
Hillfoot,HLF,nan
Hillington East,HLE,nan
Hillington West,HLW,nan
Hillside,HIL,1.0
Hilsea,HLS,nan
Hinchley Wood,HYW,nan
Hinckley (Leics),HNK,1.0
Hindley,HIN,0.0
Hinton Admiral,HNA,nan
Hitchin,HIT,1.0
Hither Green,HGR,nan
Hockley,HOC,nan
Hollingbourne,HBN,nan
Holmes Chapel,HCH,1.0
Holmwood,HLM,nan
Holton Heath,HOL,1.0
Holyhead,HHD,nan
Holytown,HLY,1.0
Homerton,HMN,nan
Honeybourne,HYB,nan
Honiton,HON,1.0
Honley,HOY,1.0
Honor Oak Park,HPA,nan
Hook,HOK,nan
Hooton,HOO,1.0
Hope (Derbyshire),HOP,1.0
Hope (Flintshire),HPE,nan
Hopton Heath,HPT,nan
Horley,HOR,1.0
Hornbeam Park,HBP,0.0
Hornsey,HRN,1.0
Horsforth,HRS,0.0
Horsham,HRH,1.0
Horsley,HSY,nan
Horton-in-Ribblesdale,HIR,0.0
Horwich Parkway,HWI,1.0
Hoscar,HSC,1.0
Hough Green,HGN,1.0
Hounslow,HOU,nan
Hove,HOV,nan
Hoveton & Wroxham,HXM,nan
How Wood (Herts),HWW,nan
Howden,HOW,0.0
Howwood (Renfrewshire),HOZ,1.0
Hoxton,HOX,nan
Hoylake,HYK,1.0
Hubberts Bridge,HBB,1.0
Hucknall,HKN,1.0
Huddersfield,HUD,0.0
Hull,HUL,0.0
Humphrey Park,HUP,1.0
Huncoat,HCT,1.0
Hungerford,HGD,1.0
Hunmanby,HUB,1.0
Huntingdon,HUN,1.0
Huntly,HNT,nan
Hunts Cross,HNX,1.0
Hurst Green,HUR,nan
Hutton Cranswick,HUT,1.0
Huyton,HUY,1.0
Hyde Central,HYC,1.0
Hyde North,HYT,1.0
Hykeham,HKM,1.0
Hyndland,HYN,nan
Hythe (Essex),HYH,nan
IBM Halt,IBM,nan
Ifield,IFI,1.0
Ilford,IFD,nan
Ilkley,ILK,0.0
Imperial Wharf,IMW,nan
Ince & Elton,INE,1.0
Ince (Manchester),INC,1.0
Ingatestone,INT,nan
Insch,INS,nan
Invergordon,IGD,nan
Invergowrie,ING,nan
Inverkeithing,INK,0.0
Inverkip,INP,1.0
Inverness,INV,1.0
Invershin,INH,nan
Inverurie,INR,nan
Ipswich,IPS,1.0
Irlam,IRL,1.0
Irvine,IRV,1.0
Isleworth,ISL,nan
Islip,ISP,1.0
Iver,IVR,nan
Ivybridge,IVY,1.0
James Cook,JCH,1.0
Jewellery Quarter,JEQ,nan
Johnston (Pembs),JOH,1.0
Johnstone (Strathclyde),JHN,nan
Jordanhill,JOR,nan
Kearsley (Manchester),KSL,1.0
Kearsney (Kent),KSN,nan
Keighley,KEI,0.0
Keith,KEH,nan
Kelvedon,KEL,nan
Kelvindale,KVD,nan
Kemble,KEM,1.0
Kempston Hardwick,KMH,1.0
Kempton Park Racecourse,KMP,nan
Kemsing,KMS,nan
Kemsley,KML,nan
Kendal,KEN,1.0
Kenley,KLY,nan
Kennett,KNE,nan
Kennishead,KNS,nan
Kensal Green,KNL,nan
Kensal Rise,KNR,nan
Kensington Olympia,KPA,nan
Kent House,KTH,nan
Kentish Town,KTN,nan
Kentish Town West,KTW,nan
Kenton,KNT,nan
Kents Bank,KBK,1.0
Kettering,KET,0.0
Kew Bridge,KWB,nan
Kew Gardens,KWG,nan
Keyham,KEY,1.0
Keynsham,KYN,1.0
Kidbrooke,KDB,nan
Kidderminster,KID,nan
Kidsgrove,KDG,1.0
Kidwelly,KWL,1.0
Kilburn High Road,KBN,nan
Kildale,KLD,1.0
Kildonan,KIL,nan
Kilgetty,KGT,nan
Kilmarnock,KMK,1.0
Kilmaurs,KLM,1.0
Kilpatrick,KPT,nan
Kilwinning,KWN,nan
Kinbrace,KBC,nan
Kingham,KGM,1.0
Kinghorn,KGH,1.0
Kings Langley,KGL,nan
Kings Lynn,KLN,nan
Kings Norton,KNN,1.0
Kings Nympton,KGN,1.0
Kings Park,KGP,nan
Kings Sutton,KGS,1.0
Kingsknowe,KGE,1.0
Kingston,KNG,nan
Kingswood,KND,nan
Kingussie,KIN,1.0
Kintbury,KIT,1.0
Kirby Cross,KBX,nan
Kirk Sandall,KKS,1.0
Kirkby (Merseyside),KIR,1.0
Kirkby Stephen,KSW,0.0
Kirkby-in-Ashfield,KKB,1.0
Kirkby-in-Furness,KBF,1.0
Kirkcaldy,KDY,0.0
Kirkconnel,KRK,1.0
Kirkdale,KKD,nan
Kirkham & Wesham,KKM,1.0
Kirkhill,KKH,nan
Kirknewton,KKN,1.0
Kirkstall Forge,KLF,0.0
Kirkwood,KWD,1.0
Kirton Lindsey,KTL,nan
Kiveton Bridge,KIV,0.0
Kiveton Park,KVP,0.0
Knaresborough,KNA,0.0
Knebworth,KBW,1.0
Knighton,KNI,nan
Knockholt,KCK,nan
Knottingley,KNO,0.0
Knucklas,KNU,nan
Knutsford,KNF,1.0
Kyle of Lochalsh,KYL,nan
Ladybank,LDY,0.0
Ladywell,LAD,nan
Laindon,LAI,nan
Lairg,LRG,nan
Lake,LKE,nan
Lakenheath,LAK,nan
Lamphey,LAM,nan
Lanark,LNK,1.0
Lancaster,LAN,0.0
Lancing,LAC,nan
Landywood,LAW,1.0
Langbank,LGB,nan
Langho,LHO,1.0
Langley (Berks),LNY,nan
Langley Green,LGG,nan
Langley Mill,LGM,0.0
Langside,LGS,nan
Langwathby,LGW,0.0
Langwith-Whaley Thorns,LAG,1.0
Lapford,LAP,1.0
Lapworth,LPW,1.0
Larbert,LBT,1.0
Largs,LAR,1.0
Larkhall,LRH,nan
Laurencekirk,LAU,nan
Lawrence Hill,LWH,1.0
Layton (Lancs),LAY,1.0
Lazonby & Kirkoswald,LZB,0.0
Lea Bridge,LEB,nan
Lea Green,LEG,0.0
Lea Hall,LEH,1.0
Leagrave,LEA,1.0
Lealholm,LHM,1.0
Leamington Spa,LMS,0.0
Leasowe,LSW,1.0
Leatherhead,LHD,nan
Ledbury,LED,1.0
Lee (London),LEE,nan
Leeds,LDS,-1.0
Leicester,LEI,0.0
Leigh (Kent),LIH,nan
Leigh-on-Sea,LES,nan
Leighton Buzzard,LBZ,1.0
Lelant,LEL,nan
Lelant Saltings,LTS,nan
Lenham,LEN,nan
Lenzie,LNZ,nan
Leominster,LEO,1.0
Letchworth Garden City,LET,1.0
Leuchars (for St. Andrews),LEU,0.0
Levenshulme,LVM,1.0
Lewes,LWS,nan
Lewisham,LEW,nan
Leyland,LEY,1.0
Leyton Midland Road,LEM,nan
Leytonstone High Road,LER,nan
Lichfield City,LIC,1.0
Lichfield Trent Valley,LTV,1.0
Lidlington,LID,1.0
Limehouse,LHS,nan
Lincoln Central,LCN,0.0
Lingfield,LFD,nan
Lingwood,LGD,nan
Linlithgow,LIN,1.0
Liphook,LIP,nan
Liskeard,LSK,1.0
Liss,LIS,nan
Lisvane & Thornhill,LVT,nan
Little Kimble,LTK,nan
Little Sutton,LTT,1.0
Littleborough,LTL,0.0
Littlehampton,LIT,nan
Littlehaven,LVN,1.0
Littleport,LTP,nan
Liverpool Central,LVC,1.0
Liverpool James Street,LVJ,1.0
Liverpool Lime Street,LIV,0.0
Liverpool South Parkway,LPY,1.0
Livingston North,LSN,1.0
Livingston South,LVG,1.0
Llanaber,LLA,1.0
Llanbedr,LBR,1.0
Llanbister Road,LLT,nan
Llanbradach,LNB,nan
Llandaf,LLN,nan
Llandanwg,LDN,1.0
Llandecwyn,LLC,1.0
Llandeilo,LLL,nan
Llandovery,LLV,nan
Llandrindod,LLO,nan
Llandudno,LLD,1.0
Llandudno Junction,LLJ,1.0
Llandybie,LLI,nan
Llanelli,LLE,1.0
Llanfairfechan,LLF,nan
Llanfairpwll,LPG,nan
Llangadog,LLG,nan
Llangammarch,LLM,nan
Llangennech,LLH,nan
Llangynllo,LGO,nan
Llanharan,LLR,1.0
Llanhilleth,LTH,nan
Llanishen,LLS,nan
Llanrwst,LWR,nan
Llansamlet,LAS,1.0
Llantwit Major,LWM,nan
Llanwrda,LNR,nan
Llanwrtyd,LNW,nan
Llwyngwril,LLW,1.0
Llwynypia,LLY,nan
Loch Awe,LHA,nan
Loch Eil Outward Bound,LHE,nan
Lochailort,LCL,nan
Locheilside,LCS,nan
Lochgelly,LCG,1.0
Lochluichart,LCC,nan
Lochwinnoch,LHW,1.0
Lockerbie,LOC,1.0
Lockwood,LCK,1.0
London Blackfriars,BFR,1.0
London Bridge,LBG,1.0
London Cannon Street,CST,1.0
London Charing Cross,CHX,1.0
London Euston,EUS,1.0
London Fenchurch Street,FST,1.0
London Fields,LOF,nan
London Kings Cross,KGX,0.0
London Liverpool Street,LST,1.0
London Marylebone,MYB,1.0
London Paddington,PAD,1.0
London Road (Brighton),LRB,nan
London Road (Guildford),LRD,nan
London St Pancras (Intl),SPX,nan
London St Pancras International,STP,0.0
London Victoria,VIC,1.0
London Waterloo,WAT,1.0
London Waterloo East,WAE,nan
Long Buckby,LBK,1.0
Long Eaton,LGE,1.0
Long Preston,LPR,0.0
Longbeck,LGK,1.0
Longbridge,LOB,1.0
Longcross,LNG,1.0
Longfield,LGF,nan
Longniddry,LND,1.0
Longport,LPT,nan
Longton,LGN,1.0
Looe,LOO,nan
Lostock,LOT,1.0
Lostock Gralam,LTG,1.0
Lostock Hall,LOH,0.0
Lostwithiel,LOS,1.0
Loughborough,LBO,0.0
Loughborough Junction,LGJ,nan
Lowdham,LOW,1.0
Lower Sydenham,LSY,nan
Lowestoft,LWT,nan
Ludlow,LUD,1.0
Luton,LUT,1.0
Luton Airport Parkway,LTN,0.0
Luxulyan,LUX,nan
Lydney,LYD,1.0
Lye (West Midlands),LYE,nan
Lymington Pier,LYP,nan
Lymington Town,LYT,nan
Lympstone Commando,LYC,1.0
Lympstone Village,LYM,1.0
Lytham,LTM,1.0
Macclesfield,MAC,1.0
Machynlleth,MCN,1.0
Maesteg,MST,1.0
Maesteg (Ewenny Road),MEW,1.0
Maghull,MAG,nan
Maiden Newton,MDN,1.0
Maidenhead,MAI,nan
Maidstone Barracks,MDB,nan
Maidstone East,MDE,nan
Maidstone West,MDW,nan
Malden Manor,MAL,nan
Mallaig,MLG,nan
Malton,MLT,0.0
Malvern Link,MVL,1.0
Manchester Airport,MIA,0.0
Manchester Oxford Road,MCO,0.0
Manchester Piccadilly,MAN,0.0
Manchester United Football Ground,MUF,nan
Manchester Victoria,MCV,0.0
Manea,MNE,1.0
Manningtree,MNG,nan
Manor Park,MNP,nan
Manor Road,MNR,1.0
Manorbier,MRB,nan
Manors,MAS,1.0
Mansfield,MFT,1.0
Mansfield Woodhouse,MSW,1.0
March,MCH,1.0
Marden (Kent),MRN,nan
Margate,MAR,nan
Market Harborough,MHR,0.0
Market Rasen,MKR,1.0
Markinch,MNC,0.0
Marks Tey,MKT,nan
Marlow,MLW,nan
Marple,MPL,1.0
Marsden (Yorks),MSN,0.0
Marske,MSK,1.0
Marston Green,MGN,1.0
Martin Mill,MTM,nan
Martins Heron,MAO,nan
Marton,MTO,1.0
Maryhill,MYH,nan
Maryland,MYL,nan
Maryport,MRY,1.0
Matlock,MAT,1.0
Matlock Bath,MTB,1.0
Mauldeth Road,MAU,1.0
Maxwell Park,MAX,nan
Maybole,MAY,nan
Maze Hill,MZH,nan
Meadowhall,MHS,0.0
Meldreth,MEL,1.0
Melksham,MKM,nan
Melton (Suffolk),MES,nan
Melton Mowbray,MMO,1.0
Menheniot,MEN,1.0
Menston,MNN,0.0
Meols,MEO,1.0
Meols Cop,MEC,0.0
Meopham,MEP,nan
Merryton,MEY,nan
Merstham,MHM,1.0
Merthyr Tydfil,MER,nan
Merthyr Vale,MEV,nan
Metheringham,MGM,1.0
MetroCentre,MCE,1.0
Mexborough,MEX,1.0
Micheldever,MIC,nan
Micklefield,MIK,0.0
Middlesbrough,MBR,0.0
Middlewood,MDL,1.0
Midgham,MDG,1.0
Milford (Surrey),MLF,nan
Milford Haven,MFH,1.0
Mill Hill (Lancs),MLH,0.0
Mill Hill Broadway,MIL,nan
Millbrook (Beds),MLB,1.0
Millbrook (Hants),MBK,nan
Milliken Park,MIN,1.0
Millom,MLM,1.0
Mills Hill (Manchester),MIH,0.0
Milngavie,MLN,nan
Milton Keynes Central,MKC,1.0
Minffordd,MFF,1.0
Minster,MSR,nan
Mirfield,MIR,0.0
Mistley,MIS,nan
Mitcham Eastfields,MTC,nan
Mitcham Junction,MIJ,nan
Mobberley,MOB,1.0
Monifieth,MON,1.0
Monks Risborough,MRS,nan
Montpelier,MTP,1.0
Montrose,MTS,0.0
Moorfields,MRF,1.0
Moorgate,MOG,1.0
Moorside,MSD,1.0
Moorthorpe,MRP,0.0
Morar,MRR,nan
Morchard Road,MRD,1.0
Morden South,MDS,nan
Morecambe,MCM,0.0
Moreton (Dorset),MTN,nan
Moreton (Merseyside),MRT,1.0
Moreton-in-Marsh,MIM,1.0
Morfa Mawddach,MFA,1.0
Morley,MLY,0.0
Morpeth,MPT,0.0
Mortimer,MOR,1.0
Mortlake,MTL,nan
Moses Gate,MSS,1.0
Moss Side,MOS,1.0
Mossley (Manchester),MSL,0.0
Mossley Hill,MSH,1.0
Mosspark,MPK,1.0
Moston,MSO,0.0
Motherwell,MTH,0.0
Motspur Park,MOT,nan
Mottingham,MTG,nan
Mottisfont & Dunbridge,DBG,nan
Mouldsworth,MLD,1.0
Moulsecoomb,MCB,nan
Mount Florida,MFL,1.0
Mount Vernon,MTV,1.0
Mountain Ash,MTA,nan
Muir of Ord,MOO,nan
Muirend,MUI,1.0
Musselburgh,MUB,1.0
Mytholmroyd,MYT,0.0
Nafferton,NFN,1.0
Nailsea & Backwell,NLS,1.0
Nairn,NRN,nan
Nantwich,NAN,1.0
Narberth,NAR,nan
Narborough,NBR,1.0
Navigation Road,NVR,1.0
Neath,NTH,1.0
Needham Market,NMT,1.0
Neilston,NEI,1.0
Nelson,NEL,1.0
Neston,NES,nan
Netherfield,NET,1.0
Nethertown,NRT,1.0
Netley,NTL,nan
New Barnet,NBA,nan
New Beckenham,NBC,nan
New Brighton,NBN,1.0
New Clee,NCE,nan
New Cross,NWX,nan
New Cross Gate,NXG,nan
New Cumnock,NCK,1.0
New Eltham,NEH,nan
New Holland,NHL,nan
New Hythe,NHE,nan
New Lane,NLN,1.0
New Malden,NEM,nan
New Mills Central,NMC,1.0
New Mills Newtown,NMN,1.0
New Milton,NWM,1.0
New Pudsey,NPD,0.0
New Southgate,NSG,1.0
Newark Castle,NCT,1.0
Newark North Gate,NNG,0.0
Newbridge,NBE,nan
Newbury,NBY,nan
Newbury Racecourse,NRC,nan
Newcastle,NCL,0.0
Newcourt,NCO,1.0
Newcraighall,NEW,1.0
Newhaven Harbour,NVH,nan
Newhaven Town,NVN,nan
Newington,NGT,nan
Newmarket,NMK,nan
Newport (Essex),NWE,nan
Newport (South Wales),NWP,1.0
Newquay,NQY,nan
Newstead,NSD,1.0
Newton (Lanark),NTN,nan
Newton Abbot,NTA,0.0
Newton Aycliffe,NAY,1.0
Newton for Hyde,NWN,1.0
Newton St Cyres,NTC,1.0
Newtongrange,NEG,1.0
Newton-le-Willows,NLW,0.0
Newtonmore,NWR,1.0
Newton-on-Ayr,NOA,1.0
Newtown (Powys),NWT,1.0
Ninian Park,NNP,nan
Nitshill,NIT,nan
Norbiton,NBT,nan
Norbury,NRB,nan
Normans Bay,NSB,nan
Normanton,NOR,0.0
North Berwick,NBW,1.0
North Camp,NCM,nan
North Dulwich,NDL,nan
North Fambridge,NFA,nan
North Llanrwst,NLR,nan
North Queensferry,NQU,1.0
North Road (Darlington),NRD,1.0
North Sheen,NSH,nan
North Walsham,NWA,nan
North Wembley,NWB,nan
Northallerton,NTR,0.0
Northampton,NMP,1.0
Northfield,NFD,1.0
Northfleet,NFL,nan
Northolt Park,NLT,nan
Northumberland Park,NUM,nan
Northwich,NWI,1.0
Norton Bridge,NTB,nan
Norwich,NRW,1.0
Norwood Junction,NWD,nan
Nottingham,NOT,0.0
Nuneaton,NUN,1.0
Nunhead,NHD,nan
Nunthorpe,NNT,1.0
Nutbourne,NUT,nan
Nutfield,NUF,nan
Oakengates,OKN,1.0
Oakham,OKM,1.0
Oakleigh Park,OKL,1.0
Oban,OBN,nan
Ockendon,OCK,nan
Ockley,OLY,nan
Okehampton,OKE,nan
Old Hill,OHL,nan
Old Roan,ORN,nan
Old Street,OLD,1.0
Oldfield Park,OLF,1.0
Olton,OLT,nan
Ore,ORE,nan
Ormskirk,OMS,1.0
Orpington,ORP,nan
Orrell,ORR,1.0
Orrell Park,OPK,nan
Otford,OTF,nan
Oulton Broad North,OUN,nan
Oulton Broad South,OUS,nan
Outwood,OUT,0.0
Overpool,OVE,1.0
Overton,OVR,1.0
Oxenholme Lake District,OXN,1.0
Oxford,OXF,0.0
Oxford Parkway,OXP,1.0
Oxshott,OXS,nan
Oxted,OXT,nan
Paddock Wood,PDW,nan
Padgate,PDG,1.0
Paignton,PGN,1.0
Paisley Canal,PCN,1.0
Paisley Gilmour Street,PYG,nan
Paisley St James,PYJ,1.0
Palmers Green,PAL,1.0
Pangbourne,PAN,nan
Pannal,PNL,0.0
Pantyffynnon,PTF,nan
Par,PAR,1.0
Parbold,PBL,0.0
Park Street,PKT,nan
Parkstone (Dorset),PKS,nan
Parson Street,PSN,1.0
Partick,PTK,nan
Parton,PRN,1.0
Patchway,PWY,1.0
Patricroft,PAT,1.0
Patterton,PTT,1.0
Peartree,PEA,1.0
Peckham Rye,PMR,nan
Pegswood,PEG,1.0
Pemberton,PEM,1.0
Pembrey & Burry Port,PBY,1.0
Pembroke,PMB,nan
Pembroke Dock,PMD,nan
Penally,PNA,nan
Penarth,PEN,nan
Pencoed,PCD,1.0
Pengam,PGM,nan
Penge East,PNE,nan
Penge West,PNW,nan
Penhelig,PHG,1.0
Penistone,PNS,1.0
Penkridge,PKG,1.0
Penmaenmawr,PMW,nan
Penmere,PNM,nan
Penrhiwceiber,PER,nan
Penrhyndeudraeth,PRH,1.0
Penrith (North Lakes),PNR,1.0
Penryn (Cornwall),PYN,nan
Pensarn (Gwynedd),PES,1.0
Penshurst,PHR,nan
Pentre-Bach,PTB,nan
Pen-y-Bont,PNY,nan
Penychain,PNC,1.0
Penyffordd,PNF,nan
Penzance,PNZ,1.0
Perranwell,PRW,nan
Perry Barr,PRY,1.0
Pershore,PSH,nan
Perth,PTH,nan
Peterborough,PBO,0.0
Petersfield,PTR,nan
Petts Wood,PET,nan
Pevensey & Westham,PEV,nan
Pevensey Bay,PEB,nan
Pewsey,PEW,1.0
Pilning,PIL,nan
Pinhoe,PIN,1.0
Pitlochry,PIT,1.0
Pitsea,PSE,nan
Pleasington,PLS,0.0
Plockton,PLK,nan
Pluckley,PLC,nan
Plumley,PLM,1.0
Plumpton,PMP,nan
Plumstead,PLU,nan
Plymouth,PLY,0.0
Pokesdown,POK,nan
Polegate,PLG,nan
Polesworth,PSW,1.0
Pollokshaws East,PWE,nan
Pollokshaws West,PWW,nan
Pollokshields East,PLE,1.0
Pollokshields West,PLW,nan
Polmont,PMT,1.0
Polsloe Bridge,POL,1.0
Ponders End,PON,nan
Pontarddulais,PTD,nan
Pontefract Baghill,PFR,1.0
Pontefract Monkhill,PFM,0.0
Pontefract Tanshelf,POT,0.0
Pontlottyn,PLT,nan
Pontyclun,PYC,1.0
Pont-y-Pant,PYP,nan
Pontypool & New Inn,PPL,1.0
Pontypridd,PPD,nan
Poole,POO,nan
Poppleton,POP,0.0
Port Glasgow,PTG,nan
Port Sunlight,PSL,1.0
Port Talbot Parkway,PTA,1.0
Portchester,PTC,nan
Porth,POR,nan
Porthmadog,PTM,1.0
Portlethen,PLN,nan
Portslade,PLD,nan
Portsmouth & Southsea,PMS,nan
Portsmouth Arms,PMA,1.0
Portsmouth Harbour,PMH,nan
Possilpark & Parkhouse,PPK,nan
Potters Bar,PBR,1.0
Poulton-le-Fylde,PFY,0.0
Poynton,PYT,1.0
Prees,PRS,nan
Prescot,PSC,1.0
Prestatyn,PRT,1.0
Prestbury,PRB,1.0
Preston (Lancs),PRE,0.0
Preston Park,PRP,nan
Prestonpans,PST,1.0
Prestwick International Airport,PRA,1.0
Prestwick Town,PTW,1.0
Priesthill & Darnley,PTL,nan
Princes Risborough,PRR,nan
Prittlewell,PRL,nan
Prudhoe,PRU,1.0
Pulborough,PUL,nan
Purfleet,PFL,nan
Purley,PUR,nan
Purley Oaks,PUO,nan
Putney,PUT,nan
Pwllheli,PWL,1.0
Pye Corner,PYE,nan
Pyle,PYL,1.0
Quakers Yard,QYD,nan
Queenborough,QBR,nan
Queens Park (Glasgow),QPK,1.0
Queens Park (London),QPW,nan
Queens Road (Peckham),QRP,nan
Queenstown Road (Battersea),QRB,nan
Quintrell Downs,QUI,nan
Radcliffe-on-Trent,RDF,1.0
Radlett,RDT,nan
Radley,RAD,1.0
Radyr,RDR,nan
Rainford,RNF,1.0
Rainham (Essex),RNM,nan
Rainham (Kent),RAI,nan
Rainhill,RNH,1.0
Ramsgate,RAM,nan
Ramsgreave & Wilpshire,RGW,1.0
Rannoch,RAN,nan
Rauceby,RAU,1.0
Ravenglass for Eskdale,RAV,1.0
Ravensbourne,RVB,nan
Ravensthorpe,RVN,0.0
Rawcliffe,RWC,0.0
Rayleigh,RLG,nan
Raynes Park,RAY,nan
Reading,RDG,0.0
Reading West,RDW,nan
Rectory Road,REC,nan
Redbridge,RDB,nan
Redcar British Steel,RBS,1.0
Redcar Central,RCC,1.0
