Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Abbey Wood,ABW,2.0,51.4910605627019,0.121394025366647,51.736370182895,0.468572080657349,36.37615565341105,86.0,21.5,GREATER ANGLIA,ANYTIME DAY S,0.0,0.5910465142289963,0.25,0.4229785541094308,2.3641860569159854
Aber,ABE,3.0,51.5749691125956,-3.22982905106563,51.736370182895,0.468572080657349,256.54444911843416,270.0,133.5,GWR,ANYTIME S,0.0,0.5203776595391059,0.49444444444444446,0.950164626364571,1.0524491990678546
Abercynon,ACY,3.0,51.6447124034837,-3.32698855170195,51.736370182895,0.468572080657349,262.633522735717,272.0,133.5,GWR,ANYTIME S,0.0,0.5083128711422663,0.49080882352941174,0.965564421822489,1.0356636775333068
Aberdare,ABA,3.0,51.7150618291708,-3.44308409477462,51.736370182895,0.468572080657349,270.26157378617285,330.0,133.5,GWR,ANYTIME S,0.0,0.4939658943362156,0.40454545454545454,0.8189744660187056,1.2210392893704207
Aberdeen,ABD,2.0,57.1437058328662,-2.09868538622245,51.736370182895,0.468572080657349,624.4131043105626,522.0,189.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3034849824448093,0.36302681992337166,1.1961936864187024,0.8359850176052268
Aberdour,AUR,3.0,56.0545955695197,-3.30056061487314,51.736370182895,0.468572080657349,540.5502088072842,452.0,171.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.3172693252277381,0.37942477876106195,1.195907541609036,0.8361850437489075
Aberdovey,AVY,3.0,52.5439615025967,-4.05706796158074,51.736370182895,0.468572080657349,322.54511535720695,359.0,196.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6076669298895975,0.5459610027855153,0.8984543603264817,1.1130225909712526
Abererch,ABH,3.0,52.8985884658899,-4.37417647351973,51.736370182895,0.468572080657349,354.56295549526027,478.0,199.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5626645336406749,0.41736401673640167,0.7417635052202097,1.3481385818558527
Abergavenny,AGV,3.0,51.8166930409601,-3.00964730040687,51.736370182895,0.468572080657349,240.20826985621144,258.0,128.5,GWR,ANYTIME S,0.0,0.5349524397179166,0.49806201550387597,0.9310398056442304,1.07406793344142
Abergele & Pensarn,AGL,3.0,53.2945771647609,-3.58262268840784,51.736370182895,0.468572080657349,325.0434789482337,272.0,168.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.5183921872397731,0.6194852941176471,1.1950127902508592,0.8368111271763695
Aberystwyth,AYW,4.0,52.4140498933205,-4.08189442746786,51.736370182895,0.468572080657349,320.9157168194216,389.0,198.0,VIRGIN WEST COAST,ANYTIME S,0.0,0.6169844280684266,0.5089974293059126,0.8249761357825749,1.2121562753465553
Accrington,ACR,3.0,53.7529733751372,-2.36954810226505,51.736370182895,0.468572080657349,295.07209073159953,262.0,202.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.6862729697611286,0.7729007633587787,1.1262293539374029,0.8879186077897071
Achanalt,AAT,4.0,57.6096018732679,-4.91385256332031,51.736370182895,0.468572080657349,739.7444389563283,747.0,198.5,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.2683359137921396,0.2657295850066934,0.9902870668759415,1.0098081995099661
