Name,Code,Changes,lat,lon,terminal lat,terminal lon,linear distance,Journey time,fare,company,fare type,route code,cost per km,cost per min,speed (linear),minutes to travel 1km linear
Abbey Wood,ABW,2.0,51.4910605627019,0.121394025366647,55.860977200298095,-4.25455055888237,565.5834857558885,351.0,191.5,VIRGIN WEST COAST,ANYTIME S,0.0,0.3385883867243134,0.5455840455840456,1.6113489622674888,0.6205980351970445
Aber,ABE,2.0,51.5749691125956,-3.22982905106563,55.860977200298095,-4.25455055888237,481.789316324387,451.0,159.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.3300197713245801,0.352549889135255,1.068268994067377,0.9360938167760103
Abercynon,ACY,2.0,51.6447124034837,-3.32698855170195,55.860977200298095,-4.25455055888237,473.2314431897502,447.0,159.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.3359878179866553,0.35570469798657717,1.0586833180978752,0.9445695260379554
Aberdare,ABA,2.0,51.7150618291708,-3.44308409477462,55.860977200298095,-4.25455055888237,464.52425660979713,481.0,159.0,VIRGIN WEST COAST,ANYTIME S,700.0,0.34228567773923774,0.3305613305613306,0.9657468952386635,1.0354679936639835
Aberdeen,ABD,0.0,57.1437058328662,-2.09868538622245,55.860977200298095,-4.25455055888237,194.9855663186601,157.0,43.1,SCOTRAIL,ANYTIME DAY S,0.0,0.22104200230678991,0.27452229299363057,1.2419462822844591,0.8051878042265896
Aberdour,AUR,1.0,56.0545955695197,-3.30056061487314,55.860977200298095,-4.25455055888237,63.36603781346847,87.0,16.4,SCOTRAIL,ANYTIME DAY S,0.0,0.25881372050240725,0.18850574712643678,0.7283452622237756,1.3729752246164288
Aberdovey,AVY,1.0,52.5439615025967,-4.05706796158074,55.860977200298095,-4.25455055888237,369.4370371195549,467.0,136.7,VIRGIN WEST COAST,ANYTIME S,287.0,0.37002245650795973,0.29271948608137044,0.7910857325900532,1.2640854951661828
Abererch,ABH,1.0,52.8985884658899,-4.37417647351973,55.860977200298095,-4.25455055888237,329.8408355272543,586.0,142.9,VIRGIN WEST COAST,ANYTIME S,287.0,0.4332392615110035,0.2438566552901024,0.5628683200123793,1.7766144663782226
Abergavenny,AGV,1.0,51.8166930409601,-3.00964730040687,55.860977200298095,-4.25455055888237,457.5149777872499,359.0,159.0,VIRGIN WEST COAST,ANYTIME S,307.0,0.3475296060666607,0.4428969359331476,1.274414979908774,0.7846737646410767
Abergele & Pensarn,AGL,1.0,53.2945771647609,-3.58262268840784,55.860977200298095,-4.25455055888237,288.96203062107014,259.0,115.0,VIRGIN WEST COAST,ANYTIME S,317.0,0.3979761623104215,0.444015444015444,1.1156835159114677,0.8963115307686884
Aberystwyth,AYW,1.0,52.4140498933205,-4.08189442746786,55.860977200298095,-4.25455055888237,383.8343057345519,465.0,139.3,VIRGIN WEST COAST,ANYTIME S,287.0,0.3629170137187676,0.2995698924731183,0.8254501198592514,1.2114602396211553
Accrington,ACR,1.0,53.7529733751372,-2.36954810226505,55.860977200298095,-4.25455055888237,264.0934442978565,201.0,132.0,LONDON NORTH EASTERN RAILWAY,ANYTIME S,0.0,0.49982308478329535,0.6567164179104478,1.3138977328251567,0.7610942427381997
Achanalt,AAT,1.0,57.6096018732679,-4.91385256332031,55.860977200298095,-4.25455055888237,198.85271745627765,277.0,108.1,SCOTRAIL,ANYTIME DAY S,0.0,0.5436184196163589,0.39025270758122743,0.7178798464125546,1.3929907699697635
